"TradeDate","Expiry","Strike","SpotIn","PremiumIn","SpotOut","PremiumOut","PnL"
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,19.34,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,23.6,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,26.95,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,27.24,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,30.4,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,33.55,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,35.25,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,37.4,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,39.06,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,40.11,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,42.14,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,46.09,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,47.3,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,50.7,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,52.66,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,53.55,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,56.5,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,58.75,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,64.6,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,68.69,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,80.65,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,85.5,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,94.05,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,100.34,1.83
2019-06-28,2019-06-28,2940,2940.92,2.76,2940.92,110.2,1.83
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,5.6,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,19.8,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,21.65,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,27.01,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,29.75,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,30.09,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,32,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,34.7,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,35.5,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,36.9,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,39.45,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,41.09,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,43.86,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,45.6,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,47.6,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,49.45,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,49.84,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,55.06,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,58.85,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,65.31,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,65.7,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,78.5,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,87.9,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,93.35,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,99.65,5.6
2019-07-31,2019-07-31,2980,2979.93,5.6,2979.93,113.7,5.6
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,2.25,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,17.41,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,20.8,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,26.8,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,29.4,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,33.86,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,37.55,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,38.8,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,43.01,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,46.2,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,47.8,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,50.66,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,53.05,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,54.66,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,57.85,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,60.2,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,59.65,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,66.2,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,71.55,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,77.95,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,82.3,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,90.15,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,97.6,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,109.05,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,114.15,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,122.2,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,129.5,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,137.45,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,148,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,153.5,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,178.2,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,182.3,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,200.75,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,224.95,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,261.4,2.25
2019-08-30,2019-08-30,2925,2924.14,2.25,2924.14,291.75,2.25
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,4.05,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,14.15,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,20.05,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,22.51,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,26.6,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,31.45,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,33.5,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,36.95,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,39.35,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,41.7,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,44.45,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,47.7,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,48.65,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,51.7,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,53.7,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,54.7,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,56.34,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,59.2,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,64.21,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,69.8,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,73.65,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,88.5,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,95.05,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,105.7,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,113.94,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,122.45,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,126.1,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,135.14,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,140.24,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,169.4,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,173.8,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,197.8,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,201.85,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,207.25,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,219.4,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,224.9,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,265.5,2.43
2019-09-30,2019-09-30,2975,2976.62,4.05,2976.62,301.25,2.43
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,0.08,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,5.94,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,8.7,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,12.14,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,15.2,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,17.65,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,20.2,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,22.35,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,24.95,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,27.05,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,29.66,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,30.09,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,33.3,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,33.6,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,34.5,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,36.9,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,38.41,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,44.44,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,49.59,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,53.7,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,56.59,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,58.2,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,69.65,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,78.3,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,89.55,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,92.44,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,97.99,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,110.1,0.08
2019-10-31,2019-10-31,3040,3037.9,0.08,3037.9,117.6,0.08
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,4.6,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,9.05,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,13.8,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,17.05,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,19,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,22.85,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,25.9,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,28.2,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,30.7,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,32.55,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,34.95,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,35.65,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,37.95,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,39.64,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,40.7,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,43.71,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,45.25,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,49.8,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,55.55,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,60.84,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,66.44,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,78.56,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,82.75,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,88.5,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,95.85,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,102.05,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,111.15,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,118.95,3.62
2019-11-29,2019-11-29,3140,3140.98,4.6,3140.98,124.71,3.62
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,0.22,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,10.65,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,13.4,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,17.3,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,21,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,23.35,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,26.7,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,30.1,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,31.9,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,32.6,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,35.91,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,36.9,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,41.05,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,43.25,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,45.16,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,47.65,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,49.45,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,53.8,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,57.09,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,61.95,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,69.4,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,78.35,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,84.2,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,93.14,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,101.6,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,107.16,0.22
2019-12-31,2019-12-31,3230,3229.7,0.22,3229.7,113.96,0.22
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,3.4,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,20.65,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,32.6,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,37.59,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,39.8,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,43.9,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,45.9,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,48.6,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,48.45,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,50.24,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,54.3,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,55.66,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,58.31,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,60.05,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,64.9,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,65.94,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,68.25,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,71.2,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,75,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,80.19,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,82.6,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,84.45,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,92.31,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,100.39,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,104.34,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,110.75,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,119.9,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,125.85,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,132.5,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,155.7,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,159.75,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,165.85,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,180.61,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,185.7,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,191.74,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,195.55,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,211.06,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,232.86,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,272.2,3.4
2020-01-31,2020-01-31,3225,3224.93,3.4,3224.93,335.15,3.4
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,0.2,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,48.41,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,76.31,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,88.65,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,89.6,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,103.31,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,106.65,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,106.9,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,109.96,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,115.39,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,113.35,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,123.4,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,128.15,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,122.84,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,128.1,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,130.05,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,134.96,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,136.29,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,131.26,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,140.35,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,142.35,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,150.7,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,152.6,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,163.15,-1.49
2020-02-28,2020-02-28,2955,2956.69,0.2,2956.69,165.85,-1.49
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,2.5,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,31.45,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,52.36,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,64.2,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,74.16,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,81.35,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,85.25,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,94.65,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,100.06,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,106.2,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,118.8,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,122.71,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,125.31,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,129.35,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,130.3,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,142.05,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,150.85,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,165.55,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,182.35,2.5
2020-03-31,2020-03-31,2585,2584.64,2.5,2584.64,190.65,2.5
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,6.09,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,19.9,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,32.75,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,42.95,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,46.8,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,55.39,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,61.89,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,66.44,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,70.5,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,76.21,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,81.75,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,85.1,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,86.5,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,91.64,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,103.25,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,111.75,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,119.84,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,132.11,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,135.1,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,152.1,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,165.7,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,180.2,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,185.35,5.98
2020-04-30,2020-04-30,2910,2910.11,6.09,2910.11,207.76,5.98
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,2.5,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,18.59,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,28.64,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,36.45,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,41.5,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,48.1,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,53.55,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,57.3,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,60.85,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,64.26,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,69.1,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,71.45,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,76,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,80.04,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,83.6,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,100.35,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,117.2,2.5
2020-05-29,2020-05-29,3045,3044.83,2.5,3044.83,165.3,2.5
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,1.63,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,18.75,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,25.25,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,35.55,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,41.95,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,50.1,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,60.75,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,58.6,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,62.3,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,69.61,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,72.46,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,76.19,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,78.86,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,82.6,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,89.2,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,96.9,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,104.45,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,110.34,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,121.1,1.63
2020-06-30,2020-06-30,3100,3098.66,1.63,3098.66,139.5,1.63
